,open,high,low,close,adjclose,volume,ticker
2021-08-27,3.7699999809265137,3.799999952316284,3.609999895095825,3.7300000190734863,3.7300000190734863,5255600,ATOS
2021-08-30,3.680000066757202,3.759999990463257,3.490000009536743,3.5299999713897705,3.5299999713897705,6517400,ATOS
2021-08-31,3.5299999713897705,3.8399999141693115,3.509999990463257,3.799999952316284,3.799999952316284,8099900,ATOS
2021-09-01,3.869999885559082,3.9600000381469727,3.700000047683716,3.759999990463257,3.759999990463257,9663900,ATOS
2021-09-02,3.7699999809265137,4.309999942779541,3.759999990463257,3.799999952316284,3.799999952316284,15721700,ATOS
2021-09-03,3.809999942779541,3.890000104904175,3.640000104904175,3.75,3.75,7024600,ATOS
2021-09-07,3.7200000286102295,3.7899999618530273,3.569999933242798,3.6600000858306885,3.6600000858306885,4862600,ATOS
2021-09-08,3.630000114440918,3.6700000762939453,3.450000047683716,3.559999942779541,3.559999942779541,4400200,ATOS
2021-09-09,3.4800000190734863,3.7300000190734863,3.440000057220459,3.6600000858306885,3.6600000858306885,3953200,ATOS
2021-09-10,3.6700000762939453,4.110000133514404,3.630000114440918,3.9700000286102295,3.9700000286102295,11231300,ATOS
2021-09-13,3.990000009536743,3.990000009536743,3.4700000286102295,3.5,3.5,11766300,ATOS
2021-09-14,3.619999885559082,3.619999885559082,3.25,3.259999990463257,3.259999990463257,6541200,ATOS
2021-09-15,3.2799999713897705,3.5,3.190000057220459,3.3299999237060547,3.3299999237060547,6478600,ATOS
2021-09-16,3.3499999046325684,3.450000047683716,3.2899999618530273,3.4100000858306885,3.4100000858306885,3191000,ATOS
2021-09-17,3.4100000858306885,3.5799999237060547,3.309999942779541,3.5799999237060547,3.5799999237060547,9047700,ATOS
2021-09-20,3.369999885559082,3.4100000858306885,3.2100000381469727,3.2799999713897705,3.2799999713897705,6767600,ATOS
2021-09-21,3.3499999046325684,3.359999895095825,3.2300000190734863,3.2799999713897705,3.2799999713897705,2568500,ATOS
2021-09-22,3.3299999237060547,3.4200000762939453,3.25,3.380000114440918,3.380000114440918,4131100,ATOS
2021-09-23,3.380000114440918,3.5399999618530273,3.319999933242798,3.509999990463257,3.509999990463257,4349100,ATOS
2021-09-24,3.4100000858306885,3.4800000190734863,3.3399999141693115,3.380000114440918,3.380000114440918,3982400,ATOS
2021-09-27,3.380000114440918,3.5299999713897705,3.299999952316284,3.450000047683716,3.450000047683716,4516000,ATOS
2021-09-28,3.380000114440918,3.440000057220459,3.2300000190734863,3.2799999713897705,3.2799999713897705,5132100,ATOS
2021-09-29,3.3399999141693115,3.3499999046325684,3.109999895095825,3.1500000953674316,3.1500000953674316,4448700,ATOS
2021-09-30,3.1500000953674316,3.309999942779541,3.109999895095825,3.259999990463257,3.259999990463257,6268700,ATOS
2021-10-01,3.259999990463257,3.3299999237060547,3.1500000953674316,3.25,3.25,2812600,ATOS
2021-10-04,3.190000057220459,3.200000047683716,3.0299999713897705,3.059999942779541,3.059999942779541,3166100,ATOS
2021-10-05,3.0899999141693115,3.1700000762939453,3.0399999618530273,3.0999999046325684,3.0999999046325684,2654400,ATOS
2021-10-06,3.059999942779541,3.140000104904175,3.0399999618530273,3.049999952316284,3.049999952316284,2263100,ATOS
2021-10-07,3.109999895095825,3.319999933242798,3.069999933242798,3.2699999809265137,3.2699999809265137,2801300,ATOS
2021-10-08,3.2699999809265137,3.3299999237060547,3.1600000858306885,3.180000066757202,3.180000066757202,2260600,ATOS
2021-10-11,3.140000104904175,3.2200000286102295,3.119999885559082,3.130000114440918,3.130000114440918,2191600,ATOS
2021-10-12,3.130000114440918,3.130000114440918,2.9700000286102295,3.0299999713897705,3.0299999713897705,4139400,ATOS
2021-10-13,3.0199999809265137,3.0799999237060547,2.9800000190734863,3.049999952316284,3.049999952316284,3011200,ATOS
2021-10-14,3.0799999237060547,3.0899999141693115,2.8399999141693115,2.9100000858306885,2.9100000858306885,5706000,ATOS
2021-10-15,2.930000066757202,3.0299999713897705,2.859999895095825,2.859999895095825,2.859999895095825,4711000,ATOS
2021-10-18,2.890000104904175,2.890000104904175,2.7300000190734863,2.7799999713897705,2.7799999713897705,4702100,ATOS
2021-10-19,2.7899999618530273,2.9200000762939453,2.7899999618530273,2.9000000953674316,2.9000000953674316,4119200,ATOS
2021-10-20,2.890000104904175,2.9700000286102295,2.809999942779541,2.9100000858306885,2.9100000858306885,2578500,ATOS
2021-10-21,2.9000000953674316,2.9800000190734863,2.819999933242798,2.8299999237060547,2.8299999237060547,2407700,ATOS
2021-10-22,2.7899999618530273,2.809999942779541,2.690000057220459,2.7799999713897705,2.7799999713897705,3408300,ATOS
2021-10-25,2.7699999809265137,2.869999885559082,2.740000009536743,2.759999990463257,2.759999990463257,3508400,ATOS
2021-10-26,2.7899999618530273,2.7899999618530273,2.640000104904175,2.6600000858306885,2.6600000858306885,3911900,ATOS
2021-10-27,2.6600000858306885,2.7200000286102295,2.630000114440918,2.630000114440918,2.630000114440918,2427400,ATOS
2021-10-28,2.640000104904175,2.700000047683716,2.5399999618530273,2.6700000762939453,2.6700000762939453,4167100,ATOS
2021-10-29,2.6500000953674316,2.6500000953674316,2.5299999713897705,2.569999933242798,2.569999933242798,2861200,ATOS
2021-11-01,2.559999942779541,2.819999933242798,2.549999952316284,2.809999942779541,2.809999942779541,4583100,ATOS
2021-11-02,2.7799999713897705,2.809999942779541,2.6700000762939453,2.7799999713897705,2.7799999713897705,2351700,ATOS
2021-11-03,2.75,2.9000000953674316,2.7300000190734863,2.8399999141693115,2.8399999141693115,2829600,ATOS
2021-11-04,2.890000104904175,2.9100000858306885,2.7699999809265137,2.809999942779541,2.809999942779541,2442300,ATOS
2021-11-05,2.809999942779541,2.809999942779541,2.680000066757202,2.740000009536743,2.740000009536743,2504100,ATOS
2021-11-08,2.7300000190734863,2.819999933242798,2.700000047683716,2.7300000190734863,2.7300000190734863,2996800,ATOS
2021-11-09,2.7200000286102295,2.7300000190734863,2.5999999046325684,2.630000114440918,2.630000114440918,3276100,ATOS
2021-11-10,2.619999885559082,2.6700000762939453,2.490000009536743,2.569999933242798,2.569999933242798,4806200,ATOS
2021-11-11,2.5999999046325684,2.6500000953674316,2.549999952316284,2.569999933242798,2.569999933242798,3467300,ATOS
2021-11-12,2.549999952316284,2.6600000858306885,2.5199999809265137,2.6500000953674316,2.6500000953674316,3376500,ATOS
2021-11-15,2.640000104904175,2.75,2.559999942779541,2.569999933242798,2.569999933242798,3010400,ATOS
2021-11-16,2.5399999618530273,2.549999952316284,2.450000047683716,2.5,2.5,2836300,ATOS
2021-11-17,2.490000009536743,2.569999933242798,2.440000057220459,2.440000057220459,2.440000057220459,2076900,ATOS
2021-11-18,2.440000057220459,2.440000057220459,2.2699999809265137,2.2899999618530273,2.2899999618530273,5891500,ATOS
2021-11-19,2.2799999713897705,2.440000057220459,2.2699999809265137,2.3499999046325684,2.3499999046325684,3551000,ATOS
2021-11-22,2.3499999046325684,2.450000047683716,2.2799999713897705,2.3499999046325684,2.3499999046325684,2926000,ATOS
2021-11-23,2.3299999237060547,2.3399999141693115,2.1500000953674316,2.2300000190734863,2.2300000190734863,3954600,ATOS
2021-11-24,2.200000047683716,2.299999952316284,2.140000104904175,2.2899999618530273,2.2899999618530273,2230900,ATOS
2021-11-26,2.2200000286102295,2.3299999237060547,2.2100000381469727,2.2799999713897705,2.2799999713897705,1935100,ATOS
2021-11-29,2.299999952316284,2.3299999237060547,2.1500000953674316,2.1500000953674316,2.1500000953674316,2790800,ATOS
2021-11-30,2.200000047683716,2.2899999618530273,2.109999895095825,2.2699999809265137,2.2699999809265137,3828000,ATOS
2021-12-01,2.2699999809265137,2.2799999713897705,2.049999952316284,2.059999942779541,2.059999942779541,3969800,ATOS
2021-12-02,2.0399999618530273,2.109999895095825,1.9800000190734863,2.0999999046325684,2.0999999046325684,3814200,ATOS
2021-12-03,2.0899999141693115,2.0999999046325684,1.899999976158142,1.9299999475479126,1.9299999475479126,5824400,ATOS
2021-12-06,1.9299999475479126,2.0399999618530273,1.840000033378601,2.009999990463257,2.009999990463257,3863600,ATOS
2021-12-07,2.049999952316284,2.200000047683716,2.049999952316284,2.140000104904175,2.140000104904175,2532600,ATOS
2021-12-08,2.190000057220459,2.309999942779541,2.109999895095825,2.240000009536743,2.240000009536743,2511300,ATOS
2021-12-09,2.2100000381469727,2.259999990463257,2.0999999046325684,2.109999895095825,2.109999895095825,2016500,ATOS
2021-12-10,2.140000104904175,2.190000057220459,2.009999990463257,2.009999990463257,2.009999990463257,2490000,ATOS
2021-12-13,2.059999942779541,2.069999933242798,1.9299999475479126,1.9700000286102295,1.9700000286102295,3045100,ATOS
2021-12-14,1.940000057220459,2.009999990463257,1.899999976158142,1.909999966621399,1.909999966621399,2789700,ATOS
2021-12-15,1.899999976158142,2.0,1.840000033378601,1.9700000286102295,1.9700000286102295,3237900,ATOS
2021-12-16,2.0,2.0199999809265137,1.8899999856948853,1.899999976158142,1.899999976158142,2380600,ATOS
2021-12-17,1.899999976158142,1.9700000286102295,1.8200000524520874,1.9700000286102295,1.9700000286102295,3019500,ATOS
2021-12-20,1.8799999952316284,1.9299999475479126,1.840000033378601,1.8700000047683716,1.8700000047683716,2240500,ATOS
2021-12-21,1.909999966621399,1.9199999570846558,1.850000023841858,1.8600000143051147,1.8600000143051147,2961400,ATOS
2021-12-22,1.840000033378601,1.8700000047683716,1.809999942779541,1.840000033378601,1.840000033378601,2332100,ATOS
2021-12-23,1.850000023841858,1.850000023841858,1.7699999809265137,1.7999999523162842,1.7999999523162842,3494800,ATOS
2021-12-27,1.7899999618530273,1.7999999523162842,1.6799999475479126,1.7000000476837158,1.7000000476837158,4643100,ATOS
2021-12-28,1.6799999475479126,1.7599999904632568,1.6399999856948853,1.659999966621399,1.659999966621399,4554900,ATOS
2021-12-29,1.649999976158142,1.6699999570846558,1.5700000524520874,1.600000023841858,1.600000023841858,4162200,ATOS
2021-12-30,1.600000023841858,1.7200000286102295,1.590000033378601,1.659999966621399,1.659999966621399,3355000,ATOS
2021-12-31,1.649999976158142,1.7000000476837158,1.590000033378601,1.600000023841858,1.600000023841858,3341600,ATOS
2022-01-03,1.6299999952316284,1.7799999713897705,1.590000033378601,1.7400000095367432,1.7400000095367432,3564400,ATOS
2022-01-04,1.7400000095367432,1.7999999523162842,1.690000057220459,1.7200000286102295,1.7200000286102295,2241700,ATOS
2022-01-05,1.7100000381469727,1.7400000095367432,1.559999942779541,1.559999942779541,1.559999942779541,3285200,ATOS
2022-01-06,1.600000023841858,1.6100000143051147,1.4900000095367432,1.5299999713897705,1.5299999713897705,2437500,ATOS
2022-01-07,1.5700000524520874,1.6200000047683716,1.5199999809265137,1.5299999713897705,1.5299999713897705,1795800,ATOS
2022-01-10,1.5199999809265137,1.5199999809265137,1.4500000476837158,1.5,1.5,2007500,ATOS
2022-01-11,1.5099999904632568,1.600000023841858,1.5,1.5399999618530273,1.5399999618530273,1798500,ATOS
2022-01-12,1.559999942779541,1.5700000524520874,1.4800000190734863,1.4900000095367432,1.4900000095367432,1871500,ATOS
2022-01-13,1.4800000190734863,1.5199999809265137,1.399999976158142,1.409999966621399,1.409999966621399,1801600,ATOS
2022-01-14,1.3899999856948853,1.4800000190734863,1.3799999952316284,1.4600000381469727,1.4600000381469727,1716700,ATOS
2022-01-18,1.4299999475479126,1.4700000286102295,1.3799999952316284,1.3899999856948853,1.3899999856948853,1780000,ATOS
2022-01-19,1.399999976158142,1.4299999475479126,1.3200000524520874,1.350000023841858,1.350000023841858,2379200,ATOS
2022-01-20,1.3600000143051147,1.4299999475479126,1.2999999523162842,1.309999942779541,1.309999942779541,2209300,ATOS
2022-01-21,1.2899999618530273,1.2999999523162842,1.2300000190734863,1.2599999904632568,1.2599999904632568,3465000,ATOS
2022-01-24,1.2000000476837158,1.309999942779541,1.1299999952316284,1.309999942779541,1.309999942779541,4469700,ATOS
2022-01-25,1.2899999618530273,1.340000033378601,1.2599999904632568,1.2999999523162842,1.2999999523162842,1657800,ATOS
2022-01-26,1.3200000524520874,1.350000023841858,1.2300000190734863,1.2599999904632568,1.2599999904632568,1617600,ATOS
2022-01-27,1.2699999809265137,1.2999999523162842,1.1799999475479126,1.2000000476837158,1.2000000476837158,1528000,ATOS
2022-01-28,1.190000057220459,1.25,1.159999966621399,1.2400000095367432,1.2400000095367432,1123400,ATOS
2022-01-31,1.2300000190734863,1.399999976158142,1.2300000190734863,1.3700000047683716,1.3700000047683716,2050200,ATOS
2022-02-01,1.3899999856948853,1.4299999475479126,1.3200000524520874,1.3899999856948853,1.3899999856948853,1945900,ATOS
2022-02-02,1.3899999856948853,1.399999976158142,1.2799999713897705,1.2999999523162842,1.2999999523162842,2069900,ATOS
2022-02-03,1.2699999809265137,1.2899999618530273,1.2200000286102295,1.2400000095367432,1.2400000095367432,1610800,ATOS
2022-02-04,1.2300000190734863,1.2799999713897705,1.2100000381469727,1.25,1.25,2001100,ATOS
2022-02-07,1.2999999523162842,1.4700000286102295,1.2999999523162842,1.309999942779541,1.309999942779541,3494800,ATOS
2022-02-08,1.350000023841858,1.4199999570846558,1.2699999809265137,1.4199999570846558,1.4199999570846558,3087300,ATOS
2022-02-09,1.4600000381469727,1.5,1.409999966621399,1.4700000286102295,1.4700000286102295,3477600,ATOS
2022-02-10,1.4299999475479126,1.4800000190734863,1.3799999952316284,1.3899999856948853,1.3899999856948853,3291400,ATOS
2022-02-11,1.4199999570846558,1.4500000476837158,1.340000033378601,1.3600000143051147,1.3600000143051147,2318400,ATOS
2022-02-14,1.309999942779541,1.3600000143051147,1.2799999713897705,1.2899999618530273,1.2899999618530273,2184400,ATOS
2022-02-15,1.3600000143051147,1.3899999856948853,1.309999942779541,1.3799999952316284,1.3799999952316284,2128900,ATOS
2022-02-16,1.3700000047683716,1.3899999856948853,1.3300000429153442,1.3799999952316284,1.3799999952316284,1537600,ATOS
2022-02-17,1.3799999952316284,1.3899999856948853,1.2699999809265137,1.2799999713897705,1.2799999713897705,1679700,ATOS
2022-02-18,1.350000023841858,1.350000023841858,1.2400000095367432,1.2599999904632568,1.2599999904632568,2265700,ATOS
2022-02-22,1.2300000190734863,1.2899999618530273,1.2100000381469727,1.2100000381469727,1.2100000381469727,1982900,ATOS
2022-02-23,1.2300000190734863,1.2599999904632568,1.159999966621399,1.159999966621399,1.159999966621399,1702100,ATOS
2022-02-24,1.0700000524520874,1.25,1.0299999713897705,1.25,1.25,2322300,ATOS
2022-02-25,1.25,1.2699999809265137,1.2000000476837158,1.25,1.25,1353500,ATOS
2022-02-28,1.2300000190734863,1.2599999904632568,1.2000000476837158,1.2200000286102295,1.2200000286102295,1692200,ATOS
2022-03-01,1.2799999713897705,1.340000033378601,1.2400000095367432,1.2999999523162842,1.2999999523162842,2550400,ATOS
2022-03-02,1.309999942779541,1.340000033378601,1.2699999809265137,1.309999942779541,1.309999942779541,1414000,ATOS
2022-03-03,1.3300000429153442,1.3300000429153442,1.2200000286102295,1.2400000095367432,1.2400000095367432,1753600,ATOS
2022-03-04,1.2200000286102295,1.2599999904632568,1.2000000476837158,1.2100000381469727,1.2100000381469727,1796600,ATOS
2022-03-07,1.2100000381469727,1.2400000095367432,1.159999966621399,1.1799999475479126,1.1799999475479126,1925700,ATOS
